time,open,high,low,close,tick_volume,spread,real_volume
2024-11-11 00:00:00,1.79584,1.7961,1.79416,1.79514,842,162,0
2024-11-11 00:30:00,1.79514,1.7956400000000001,1.79463,1.79518,1276,138,0
2024-11-11 01:00:00,1.79518,1.79663,1.79518,1.79626,1091,2,0
2024-11-11 01:30:00,1.79626,1.7966,1.79599,1.7965499999999999,881,2,0
2024-11-11 02:00:00,1.7965499999999999,1.79665,1.79586,1.79653,1992,2,0
2024-11-11 02:30:00,1.79651,1.79657,1.7962,1.79656,1959,1,0
2024-11-11 03:00:00,1.7965499999999999,1.79782,1.79654,1.7976999999999999,2398,1,0
2024-11-11 03:30:00,1.7976999999999999,1.79787,1.7971599999999999,1.79738,2660,1,0
2024-11-11 04:00:00,1.79739,1.79801,1.79721,1.79769,2163,1,0
2024-11-11 04:30:00,1.7976999999999999,1.79801,1.7974700000000001,1.7978100000000001,2069,1,0
2024-11-11 05:00:00,1.79779,1.79819,1.7977699999999999,1.79785,1471,1,0
2024-11-11 05:30:00,1.79786,1.79787,1.79737,1.79759,1227,1,0
2024-11-11 06:00:00,1.79758,1.79759,1.7971,1.79725,1080,1,0
2024-11-11 06:30:00,1.79726,1.79769,1.79619,1.79769,1232,1,0
2024-11-11 07:00:00,1.79771,1.798,1.7971300000000001,1.79726,1662,1,0
2024-11-11 07:30:00,1.79725,1.7976299999999998,1.79681,1.7974999999999999,1639,1,0
2024-11-11 08:00:00,1.79751,1.79751,1.7965,1.79661,1762,1,0
2024-11-11 08:30:00,1.79661,1.79729,1.7966,1.7971,1243,1,0
2024-11-11 09:00:00,1.7971,1.7977400000000001,1.79574,1.79602,2763,1,0
2024-11-11 09:30:00,1.79602,1.7960500000000001,1.79471,1.7953299999999999,3842,1,0
2024-11-11 10:00:00,1.79532,1.7957800000000002,1.79474,1.79538,4042,1,0
2024-11-11 10:30:00,1.7953999999999999,1.7965900000000001,1.7952599999999999,1.79616,3588,1,0
2024-11-11 11:00:00,1.79617,1.79663,1.7951899999999998,1.7954400000000001,3327,1,0
2024-11-11 11:30:00,1.79545,1.7967499999999998,1.7948499999999998,1.7965499999999999,3409,1,0
