time,open,high,low,close,tick_volume,spread,real_volume
2025-01-02,1.36433,1.3716599999999999,1.3600400000000001,1.3697599999999999,52983,3,0
2025-01-03,1.3693,1.37289,1.36728,1.3691,44835,3,0
2025-01-06,1.36902,1.37142,1.35513,1.36331,66074,3,0
2025-01-07,1.36338,1.3663,1.3588,1.36412,58084,3,0
2025-01-08,1.36412,1.37108,1.3615599999999999,1.36785,67023,3,0
2025-01-09,1.36782,1.3716300000000001,1.36694,1.36834,35793,3,0
2025-01-10,1.36819,1.37487,1.3658299999999999,1.3715,55027,3,0
2025-01-13,1.37104,1.37507,1.36925,1.36948,50506,3,0
2025-01-14,1.36955,1.37082,1.36581,1.36654,64152,3,0
2025-01-15,1.36654,1.36929,1.36317,1.36701,56020,3,0
2025-01-16,1.3669,1.36963,1.36481,1.36624,60057,3,0
2025-01-17,1.36517,1.37015,1.36456,1.36806,55240,3,0
2025-01-20,1.36547,1.3689,1.3531,1.3550900000000001,73901,3,0
2025-01-21,1.3551,1.3616,1.35153,1.35161,92091,3,0
2025-01-22,1.3511199999999999,1.35633,1.35034,1.3552,61756,3,0
2025-01-23,1.35527,1.35882,1.35333,1.35552,64848,3,0
2025-01-24,1.35431,1.35798,1.3443100000000001,1.34593,86476,3,0
2025-01-27,1.34463,1.34949,1.34199,1.3439,90925,3,0
2025-01-28,1.34281,1.3535300000000001,1.34279,1.35094,77741,3,0
2025-01-29,1.35096,1.35342,1.34711,1.34735,78844,3,0
2025-01-30,1.34735,1.35346,1.34681,1.3518,85395,3,0
2025-01-31,1.3523100000000001,1.3599,1.3504,1.35768,89029,3,0
2025-02-03,1.36598,1.36996,1.35823,1.3584100000000001,129930,3,0
2025-02-04,1.35822,1.36301,1.35077,1.35151,93442,3,0
2025-02-05,1.3515,1.3538999999999999,1.34569,1.34851,83464,3,0
2025-02-06,1.34855,1.35452,1.3471,1.35061,74019,3,0
2025-02-07,1.35056,1.35645,1.34601,1.35388,94151,3,0
2025-02-10,1.35434,1.35781,1.35248,1.3553,52423,3,0
2025-02-11,1.35526,1.35771,1.35053,1.35305,60790,3,0
2025-02-12,1.353,1.35827,1.3492600000000001,1.35165,91727,3,0
2025-02-13,1.35228,1.3538299999999999,1.34272,1.34289,98199,3,0
2025-02-14,1.34241,1.34488,1.33793,1.33906,74795,3,0
2025-02-17,1.33866,1.34193,1.33653,1.34064,50968,3,0
2025-02-18,1.34058,1.34452,1.34003,1.34185,58868,3,0
2025-02-19,1.34117,1.34393,1.3407200000000001,1.34218,54788,3,0
2025-02-20,1.34213,1.34311,1.3324799999999999,1.33286,68411,3,0
2025-02-21,1.33217,1.33775,1.33189,1.33518,76723,3,0
2025-02-24,1.33465,1.33959,1.3311600000000001,1.3384,80755,3,0
2025-02-25,1.3373599999999999,1.3409499999999999,1.33508,1.33568,78562,3,0
2025-02-26,1.33507,1.33965,1.33474,1.3376700000000001,73505,3,0
2025-02-27,1.337,1.34842,1.33692,1.34811,70159,3,0
2025-02-28,1.34809,1.3521,1.34653,1.35069,69656,3,0
2025-03-03,1.34986,1.35079,1.34295,1.34584,79713,3,0
2025-03-04,1.34537,1.3471,1.3374,1.33754,100362,3,0
2025-03-05,1.3363,1.34139,1.33,1.33052,99990,3,0
2025-03-06,1.33048,1.33385,1.32937,1.3320400000000001,105300,3,0
2025-03-07,1.33203,1.33389,1.32802,1.32993,87795,3,0
2025-03-10,1.3281399999999999,1.33459,1.3278400000000001,1.33361,82709,3,0
2025-03-11,1.3330899999999999,1.33483,1.32918,1.33008,88367,3,0
2025-03-12,1.32959,1.33523,1.32834,1.3324099999999999,74008,3,0
2025-03-13,1.3315299999999999,1.33765,1.33145,1.33587,58469,3,0
2025-03-14,1.3357999999999999,1.33721,1.3324,1.33252,54478,3,0
2025-03-17,1.33198,1.33478,1.32919,1.32925,53805,3,0
2025-03-18,1.32925,1.33351,1.32822,1.33051,47751,3,0
2025-03-19,1.33047,1.33442,1.32945,1.33039,56889,3,0
2025-03-20,1.33045,1.3376299999999999,1.32882,1.33323,55975,3,0
2025-03-21,1.3336700000000001,1.33676,1.33304,1.33551,55642,3,0
2025-03-24,1.33405,1.34012,1.33375,1.33837,63702,3,0
2025-03-25,1.33841,1.33991,1.33475,1.3354300000000001,58102,3,0
2025-03-26,1.33478,1.34127,1.33446,1.3403399999999999,60731,0,0
2025-03-27,1.3391899999999999,1.34152,1.33744,1.33954,63670,0,0
2025-03-28,1.33975,1.3431600000000001,1.33859,1.34043,58489,0,0
2025-03-31,1.33915,1.34501,1.3389,1.34281,80283,0,0
2025-04-01,1.34183,1.34491,1.3406,1.34355,61971,0,0
2025-04-02,1.34223,1.3470900000000001,1.33779,1.34302,60905,0,0
2025-04-03,1.34192,1.35008,1.3307,1.3333,138775,0,0
2025-04-04,1.3313,1.34806,1.33087,1.34466,168296,0,0
2025-04-07,1.34436,1.35308,1.34374,1.35279,190637,0,0
2025-04-08,1.35275,1.35504,1.34699,1.3529499999999999,143438,0,0
2025-04-09,1.35312,1.3548499999999999,1.3376000000000001,1.33979,168200,0,0
2025-04-10,1.33976,1.34455,1.32827,1.32901,140601,0,0
2025-04-11,1.32861,1.33049,1.3155700000000001,1.31673,176442,0,0
2025-04-14,1.3165,1.3209,1.31175,1.3142800000000001,115327,0,0
2025-04-15,1.3151,1.3195999999999999,1.31307,1.31929,88499,0,0
2025-04-16,1.31827,1.31905,1.30939,1.31018,101279,0,0
2025-04-17,1.30961,1.31567,1.30933,1.31013,85080,0,0
2025-04-18,1.3106200000000001,1.31336,1.30925,1.31032,155971,0,0
2025-04-21,1.30964,1.31063,1.3008899999999999,1.30395,79971,0,0
2025-04-22,1.30363,1.3119100000000001,1.30334,1.31116,88850,0,0
2025-04-23,1.3104,1.31689,1.309,1.31521,108938,0,0
2025-04-24,1.3149,1.31639,1.31034,1.31078,77920,0,0
