time,open,high,low,close,tick_volume,spread,real_volume
2024-11-11 00:00:00,1.41819,1.42444,1.41747,1.42436,28839,2,0
2024-11-11 08:00:00,1.42436,1.4245999999999999,1.4188399999999999,1.41928,42308,2,0
2024-11-11 16:00:00,1.41928,1.42158,1.41844,1.4212,28046,3,0
2024-11-12 00:00:00,1.42058,1.4221300000000001,1.41849,1.42194,27375,2,0
2024-11-12 08:00:00,1.4218899999999999,1.42222,1.41989,1.42135,47245,2,0
2024-11-12 16:00:00,1.42134,1.42239,1.41914,1.42166,40452,1,0
2024-11-13 00:00:00,1.42118,1.42207,1.41922,1.42087,27143,2,0
2024-11-13 08:00:00,1.42085,1.42228,1.41869,1.42063,45701,2,0
2024-11-13 16:00:00,1.42066,1.42163,1.41539,1.41849,55316,2,0
2024-11-14 00:00:00,1.41837,1.42017,1.41711,1.41997,23926,2,0
2024-11-14 08:00:00,1.41996,1.42018,1.41514,1.41713,51832,2,0
2024-11-14 16:00:00,1.41714,1.41996,1.41593,1.41754,55528,2,0
2024-11-15 00:00:00,1.41743,1.41803,1.41259,1.41627,25931,2,0
2024-11-15 08:00:00,1.41626,1.42025,1.41571,1.41657,48678,2,0
2024-11-15 16:00:00,1.41657,1.41676,1.4121299999999999,1.41246,54753,2,0
2024-11-18 00:00:00,1.41133,1.4158,1.41116,1.41546,31281,2,0
2024-11-18 08:00:00,1.41546,1.42009,1.41519,1.4197600000000001,39855,2,0
2024-11-18 16:00:00,1.41975,1.42047,1.41704,1.41875,32532,2,0
2024-11-19 00:00:00,1.41876,1.41876,1.41678,1.4171,23655,2,0
2024-11-19 08:00:00,1.41712,1.41809,1.4114499999999999,1.4159,59109,2,0
2024-11-19 16:00:00,1.4159,1.41799,1.41553,1.41687,45346,2,0
2024-11-20 00:00:00,1.4167399999999999,1.41872,1.41491,1.4177,18799,2,0
2024-11-20 08:00:00,1.4177,1.41842,1.41638,1.41747,40367,2,0
2024-11-20 16:00:00,1.41746,1.41747,1.41305,1.4157600000000001,37080,2,0
2024-11-21 00:00:00,1.416,1.41684,1.41425,1.4166699999999999,16590,2,0
2024-11-21 08:00:00,1.41669,1.4167100000000001,1.41209,1.4144,48382,2,0
2024-11-21 16:00:00,1.41439,1.41522,1.4094,1.41022,49395,1,0
2024-11-22 00:00:00,1.41026,1.41036,1.40597,1.40937,22557,2,0
2024-11-22 08:00:00,1.40936,1.41117,1.39597,1.4046699999999999,63547,0,0
2024-11-22 16:00:00,1.40469,1.4052799999999999,1.40221,1.40371,44307,2,0
2024-11-25 00:00:00,1.40802,1.41069,1.40429,1.40972,32956,2,0
2024-11-25 08:00:00,1.40972,1.41526,1.40756,1.4151500000000001,53856,2,0
2024-11-25 16:00:00,1.41516,1.41521,1.41039,1.41266,46530,1,0
2024-11-26 00:00:00,1.41234,1.41323,1.40825,1.4121299999999999,41831,2,0
2024-11-26 08:00:00,1.41214,1.41715,1.41191,1.4142000000000001,56036,2,0
2024-11-26 16:00:00,1.4142000000000001,1.41552,1.4104700000000001,1.41272,47711,1,0
2024-11-27 00:00:00,1.41123,1.4128,1.40903,1.4118,24847,2,0
2024-11-27 08:00:00,1.4117899999999999,1.41776,1.41031,1.41767,55883,2,0
2024-11-27 16:00:00,1.41769,1.41811,1.41489,1.41629,50550,2,0
2024-11-28 00:00:00,1.41611,1.41766,1.4133200000000001,1.41625,22594,2,0
2024-11-28 08:00:00,1.41628,1.4184,1.41487,1.41524,42210,2,0
2024-11-28 16:00:00,1.41525,1.41765,1.41492,1.4163000000000001,17661,2,0
2024-11-29 00:00:00,1.41492,1.41764,1.41337,1.41599,27466,2,0
2024-11-29 08:00:00,1.41596,1.4167,1.41442,1.41557,52600,2,0
2024-11-29 16:00:00,1.41556,1.41659,1.41408,1.41466,53229,2,0
2024-12-02 00:00:00,1.4133499999999999,1.4166,1.40977,1.41639,35703,2,0
2024-12-02 08:00:00,1.41639,1.4166,1.4127100000000001,1.4139,58239,2,0
2024-12-02 16:00:00,1.4139,1.41462,1.40982,1.41159,52032,2,0
2024-12-03 00:00:00,1.41156,1.41358,1.40911,1.41314,24394,2,0
2024-12-03 08:00:00,1.41314,1.41604,1.4116,1.41425,45107,2,0
2024-12-03 16:00:00,1.41426,1.4154200000000001,1.41308,1.41331,47163,2,0
2024-12-04 00:00:00,1.41268,1.41476,1.41101,1.41438,29485,2,0
2024-12-04 08:00:00,1.41439,1.41501,1.41189,1.41258,49036,2,0
2024-12-04 16:00:00,1.41259,1.41596,1.41141,1.41241,52724,2,0
2024-12-05 00:00:00,1.41204,1.41336,1.40895,1.41232,20791,2,0
2024-12-05 08:00:00,1.4123299999999999,1.41567,1.4111500000000001,1.41563,43783,2,0
2024-12-05 16:00:00,1.41565,1.41718,1.41444,1.41687,40668,2,0
2024-12-06 00:00:00,1.41696,1.41724,1.41487,1.4156900000000001,21388,2,0
2024-12-06 08:00:00,1.4156900000000001,1.4200300000000001,1.4154499999999999,1.41817,43357,2,0
2024-12-06 16:00:00,1.41817,1.41841,1.41495,1.41771,51081,2,0
2024-12-09 00:00:00,1.4176,1.41782,1.41477,1.41528,21931,2,0
2024-12-09 08:00:00,1.4153,1.41704,1.41477,1.41586,43839,2,0
2024-12-09 16:00:00,1.41587,1.41696,1.41429,1.4146,32792,2,0
