time,open,high,low,close,tick_volume,spread,real_volume
2025-07-23 00:00:00,3502.1,3508.75,3490.85,3494.25,6201,30,0
2025-07-23 06:00:00,3494.55,3500.85,3487.45,3497.9,12126,40,0
2025-07-23 12:00:00,3498.05,3503.7,3472.2,3480.9,16830,40,0
2025-07-23 18:00:00,3480.9,3484.2,3447.25,3454.5,15809,30,0
2025-07-24 00:00:00,3455.92,3458.35,3442.65,3446.25,7540,60,0
2025-07-24 06:00:00,3446.4,3447.9,3426.45,3430.8,12548,40,0
2025-07-24 12:00:00,3430.5,3438.0,3410.7,3434.4,17937,30,0
2025-07-24 18:00:00,3434.4,3436.05,3426.2,3429.0,7073,30,0
2025-07-25 00:00:00,3428.8,3433.65,3421.0,3421.8,5337,30,0
2025-07-25 06:00:00,3421.6,3422.4,3402.3,3404.4,10440,30,0
2025-07-25 12:00:00,3404.3,3408.2,3387.9,3389.2,21927,30,0
2025-07-25 18:00:00,3389.2,3398.0,3381.9,3394.4,15978,20,0
2025-07-28 00:00:00,3372.45,3396.56,3363.15,3392.66,16810,18,0
2025-07-28 06:00:00,3392.16,3402.5,3388.2,3392.5,23092,18,0
2025-07-28 12:00:00,3392.46,3398.04,3357.1,3363.6,42659,20,0
2025-07-28 18:00:00,3363.6,3375.88,3362.18,3370.62,21511,20,0
2025-07-29 00:00:00,3369.93,3375.88,3362.82,3374.24,17381,18,0
2025-07-29 06:00:00,3374.0,3383.76,3364.3,3380.04,30215,18,0
2025-07-29 12:00:00,3379.94,3385.3,3367.04,3383.94,45007,18,0
2025-07-29 18:00:00,3383.94,3389.6,3373.72,3383.0,27477,16,0
2025-07-30 00:00:00,3383.44,3388.46,3377.0,3384.52,18457,10,0
2025-07-30 06:00:00,3384.48,3388.32,3377.68,3387.08,25050,10,0
2025-07-30 12:00:00,3386.88,3389.52,3352.16,3355.72,52980,10,0
2025-07-30 18:00:00,3355.74,3358.42,3319.66,3327.62,60703,5,0
2025-07-31 00:00:00,3328.0,3347.58,3324.7,3347.2,25559,10,0
2025-07-31 06:00:00,3347.24,3366.62,3343.58,3362.14,32131,10,0
2025-07-31 12:00:00,3362.14,3365.48,3344.8,3349.06,55624,6,0
2025-07-31 18:00:00,3348.98,3352.18,3342.34,3342.92,32579,10,0
2025-08-01 00:00:00,3342.79,3346.44,3331.6,3341.8,23344,10,0
2025-08-01 06:00:00,3341.78,3352.02,3336.24,3345.28,29438,10,0
2025-08-01 12:00:00,3345.34,3408.94,3344.12,3399.44,68242,8,0
2025-08-01 18:00:00,3399.48,3417.26,3392.2,3416.22,44110,10,0
2025-08-04 00:00:00,3419.33,3423.5,3398.2,3406.86,25083,10,0
2025-08-04 06:00:00,3406.8,3415.56,3404.62,3411.78,29937,10,0
2025-08-04 12:00:00,3411.8,3439.52,3405.9,3428.06,48296,10,0
2025-08-04 18:00:00,3428.14,3432.58,3424.3,3428.44,28103,10,0
2025-08-05 00:00:00,3429.14,3436.06,3427.84,3428.32,16255,10,0
2025-08-05 06:00:00,3428.3,3430.04,3419.68,3420.8,27090,10,0
2025-08-05 12:00:00,3420.78,3441.04,3403.46,3439.88,52049,10,0
2025-08-05 18:00:00,3439.84,3444.88,3431.38,3435.5,28873,12,0
2025-08-06 00:00:00,3434.81,3440.5,3428.6,3431.38,17352,10,0
2025-08-06 06:00:00,3431.38,3433.76,3419.0,3419.42,23075,12,0
2025-08-06 12:00:00,3419.4,3435.52,3412.2,3435.52,44807,8,0
2025-08-06 18:00:00,3435.52,3438.4,3427.02,3432.24,34423,12,0
2025-08-07 00:00:00,3431.5,3446.8,3431.4,3441.18,24075,10,0
2025-08-07 06:00:00,3441.2,3470.28,3438.74,3452.34,41062,10,0
2025-08-07 12:00:00,3452.46,3465.3,3436.32,3450.6,63945,10,0
2025-08-07 18:00:00,3450.64,3480.94,3446.26,3480.78,38343,10,0
2025-08-08 00:00:00,3486.99,3531.58,3479.62,3489.0,43915,10,0
2025-08-08 06:00:00,3488.98,3506.88,3480.2,3482.66,43059,12,0
2025-08-08 12:00:00,3482.68,3506.5,3468.6,3492.88,61198,10,0
2025-08-08 18:00:00,3492.9,3495.4,3444.88,3457.14,50859,10,0
2025-08-11 00:00:00,3457.44,3466.08,3430.9,3440.24,29016,10,0
2025-08-11 06:00:00,3440.2,3443.68,3411.86,3419.68,37904,8,0
2025-08-11 12:00:00,3419.4,3420.5,3397.56,3404.0,58207,10,0
2025-08-11 18:00:00,3403.98,3411.82,3393.0,3394.12,37158,10,0
2025-08-12 00:00:00,3393.79,3408.76,3392.8,3404.0,20692,10,0
2025-08-12 06:00:00,3403.94,3407.06,3391.18,3397.4,31509,12,0
2025-08-12 12:00:00,3397.42,3407.36,3379.1,3387.06,60294,5,0
2025-08-12 18:00:00,3387.0,3410.94,3386.48,3399.8,36397,12,0
2025-08-13 00:00:00,3399.64,3405.16,3392.8,3401.84,19966,10,0
2025-08-13 06:00:00,3401.86,3413.32,3394.9,3409.6,27598,12,0
2025-08-13 12:00:00,3409.62,3422.6,3404.02,3413.76,44031,12,0
2025-08-13 18:00:00,3413.8,3414.42,3400.26,3407.12,24812,12,0
2025-08-14 00:00:00,3407.09,3423.74,3406.02,3410.98,20501,10,0
2025-08-14 06:00:00,3411.04,3414.94,3389.22,3393.52,34866,10,0
2025-08-14 12:00:00,3393.52,3407.84,3381.94,3387.72,53221,10,0
2025-08-14 18:00:00,3387.86,3390.4,3375.5,3382.34,30662,10,0
2025-08-15 00:00:00,3383.03,3386.04,3377.7,3385.78,16670,10,0
2025-08-15 06:00:00,3385.86,3394.76,3384.54,3387.42,26158,12,0
2025-08-15 12:00:00,3387.34,3393.1,3379.34,3387.9,43586,12,0
2025-08-15 18:00:00,3387.88,3391.4,3379.94,3381.52,23685,10,0
2025-08-18 00:00:00,3382.18,3393.52,3367.78,3388.72,22977,10,0
2025-08-18 06:00:00,3388.68,3403.66,3388.64,3393.86,30597,12,0
2025-08-18 12:00:00,3393.84,3397.44,3377.8,3379.58,36643,12,0
2025-08-18 18:00:00,3379.6,3382.22,3375.5,3378.44,21432,12,0
2025-08-19 00:00:00,3378.56,3383.76,3370.6,3381.44,21051,10,0
2025-08-19 06:00:00,3381.44,3386.22,3378.2,3382.5,25173,12,0
2025-08-19 12:00:00,3382.52,3389.68,3364.8,3369.56,42842,12,0
2025-08-19 18:00:00,3369.8,3371.02,3358.1,3358.92,29525,12,0
2025-08-20 00:00:00,3358.87,3360.36,3353.28,3355.88,20995,10,0
2025-08-20 06:00:00,3355.82,3370.06,3355.6,3368.04,26071,12,0
2025-08-20 12:00:00,3368.04,3393.86,3366.34,3390.7,47308,10,0
2025-08-20 18:00:00,3390.7,3392.72,3382.54,3392.02,25317,12,0
2025-08-21 00:00:00,3392.11,3394.24,3382.84,3387.36,18586,10,0
2025-08-21 06:00:00,3387.32,3387.44,3376.6,3382.28,22921,12,0
2025-08-21 12:00:00,3382.3,3392.04,3367.7,3387.98,52200,10,0
2025-08-21 18:00:00,3387.98,3390.48,3381.02,3383.28,26543,10,0
2025-08-22 00:00:00,3382.96,3384.82,3375.88,3377.16,15027,10,0
2025-08-22 06:00:00,3377.1,3378.5,3367.1,3370.94,27190,12,0
2025-08-22 12:00:00,3370.94,3422.22,3363.18,3419.36,51057,5,0
2025-08-22 18:00:00,3419.32,3423.28,3411.5,3416.86,36662,12,0
2025-08-25 00:00:00,3416.02,3416.9,3405.5,3409.62,19091,10,0
2025-08-25 06:00:00,3409.58,3414.5,3407.22,3409.34,18373,12,0
2025-08-25 12:00:00,3409.26,3419.88,3406.3,3418.66,34166,12,0
2025-08-25 18:00:00,3418.68,3421.4,3409.3,3410.4,23256,12,0
2025-08-26 00:00:00,3410.42,3434.4,3396.14,3422.98,35523,8,0
2025-08-26 06:00:00,3422.84,3426.54,3413.26,3422.82,30032,10,0
2025-08-26 12:00:00,3422.82,3428.26,3412.9,3427.32,47022,12,0
2025-08-26 18:00:00,3427.36,3443.18,3425.76,3443.16,29703,12,0
2025-08-27 00:00:00,3443.23,3444.08,3431.5,3433.76,19177,10,0
2025-08-27 06:00:00,3433.74,3434.0,3423.3,3433.18,29220,12,0
2025-08-27 12:00:00,3433.16,3436.16,3422.2,3435.62,47115,8,0
2025-08-27 18:00:00,3435.64,3452.38,3433.8,3452.14,33946,12,0
2025-08-28 00:00:00,3452.54,3453.68,3442.4,3447.84,20354,10,0
2025-08-28 06:00:00,3447.84,3457.28,3443.0,3456.88,26644,12,0
2025-08-28 12:00:00,3456.86,3471.02,3450.3,3468.88,51025,12,0
2025-08-28 18:00:00,3468.92,3478.66,3459.28,3477.38,33891,12,0
2025-08-29 00:00:00,3477.01,3479.54,3469.7,3471.56,17151,10,0
2025-08-29 06:00:00,3471.58,3473.14,3466.0,3470.6,22182,12,0
2025-08-29 12:00:00,3470.64,3505.32,3462.8,3503.98,49779,12,0
