time,open,high,low,close,tick_volume,spread,real_volume
2024-11-11 01:00:00,19252.7,19280.4,19252.7,19272.7,663,400,0
2024-11-11 01:20:00,19272.9,19276.2,19267.7,19274.9,311,400,0
2024-11-11 01:40:00,19274.5,19277.1,19270.7,19276.2,309,400,0
2024-11-11 02:00:00,19276.0,19291.9,19264.4,19285.9,319,200,0
2024-11-11 02:20:00,19285.4,19296.4,19283.4,19286.4,112,200,0
2024-11-11 02:40:00,19285.4,19288.4,19274.4,19279.9,150,200,0
2024-11-11 03:00:00,19279.4,19279.4,19253.0,19253.0,206,200,0
2024-11-11 03:20:00,19251.0,19279.5,19247.0,19272.0,201,200,0
2024-11-11 03:40:00,19272.5,19274.0,19263.5,19266.0,166,200,0
2024-11-11 04:00:00,19265.5,19268.5,19260.5,19260.5,71,200,0
2024-11-11 04:20:00,19259.5,19260.0,19248.0,19251.5,142,200,0
2024-11-11 04:40:00,19250.5,19259.5,19250.5,19255.0,151,200,0
2024-11-11 05:00:00,19255.5,19258.5,19250.5,19254.0,233,200,0
2024-11-11 05:20:00,19253.0,19255.0,19249.5,19252.5,150,200,0
2024-11-11 05:40:00,19253.0,19257.5,19251.0,19252.5,142,200,0
2024-11-11 06:00:00,19253.5,19261.5,19250.5,19259.0,127,200,0
2024-11-11 06:20:00,19258.5,19269.5,19257.5,19259.0,233,200,0
2024-11-11 06:40:00,19259.5,19262.5,19254.0,19259.5,157,200,0
2024-11-11 07:00:00,19260.0,19282.5,19259.5,19279.0,195,200,0
2024-11-11 07:20:00,19277.5,19286.5,19277.5,19282.0,53,200,0
2024-11-11 07:40:00,19281.5,19289.5,19278.0,19281.0,137,200,0
2024-11-11 08:00:00,19282.0,19299.5,19282.0,19299.5,170,200,0
2024-11-11 08:20:00,19299.0,19306.0,19291.0,19293.0,169,200,0
2024-11-11 08:40:00,19293.5,19306.5,19290.0,19306.0,117,200,0
2024-11-11 09:00:00,19305.0,19328.2,19288.2,19327.2,491,50,0
2024-11-11 09:20:00,19327.7,19364.7,19322.2,19364.7,594,50,0
2024-11-11 09:40:00,19365.2,19392.2,19359.2,19391.2,625,50,0
2024-11-11 10:00:00,19390.7,19450.2,19370.2,19447.7,1971,50,0
2024-11-11 10:20:00,19448.2,19466.2,19434.2,19454.2,1513,50,0
2024-11-11 10:40:00,19455.2,19463.2,19419.3,19426.3,1219,50,0
2024-11-11 11:00:00,19427.3,19451.4,19413.3,19444.4,1093,50,0
2024-11-11 11:20:00,19444.9,19456.9,19415.4,19433.4,1047,50,0
2024-11-11 11:40:00,19432.4,19449.4,19427.9,19447.4,977,50,0
2024-11-11 12:00:00,19448.4,19463.9,19446.4,19461.9,903,50,0
2024-11-11 12:20:00,19461.4,19474.9,19461.4,19474.4,742,50,0
2024-11-11 12:40:00,19473.9,19475.4,19449.9,19453.4,650,50,0
2024-11-11 13:00:00,19454.4,19474.4,19446.4,19449.9,604,50,0
2024-11-11 13:20:00,19448.9,19470.9,19442.4,19469.4,804,50,0
2024-11-11 13:40:00,19470.4,19481.4,19456.4,19470.4,639,50,0
2024-11-11 14:00:00,19473.9,19479.4,19462.4,19477.9,569,50,0
2024-11-11 14:20:00,19478.4,19492.4,19470.4,19487.9,555,50,0
2024-11-11 14:40:00,19488.4,19502.9,19487.9,19498.4,647,50,0
2024-11-11 15:00:00,19498.9,19501.9,19484.4,19500.9,605,50,0
2024-11-11 15:20:00,19501.4,19526.4,19496.4,19520.4,703,50,0
2024-11-11 15:40:00,19520.9,19547.4,19514.9,19530.9,753,50,0
2024-11-11 16:00:00,19530.4,19531.4,19501.4,19508.9,1022,50,0
2024-11-11 16:20:00,19508.4,19518.9,19481.9,19511.4,1254,50,0
2024-11-11 16:40:00,19510.9,19521.4,19485.1,19492.1,1854,50,0
2024-11-11 17:00:00,19493.1,19494.1,19469.1,19481.1,1426,50,0
2024-11-11 17:20:00,19481.6,19485.1,19466.1,19484.6,1218,50,0
2024-11-11 17:40:00,19484.1,19486.1,19466.6,19478.6,1093,50,0
2024-11-11 18:00:00,19478.1,19485.6,19458.8,19466.3,1032,50,0
2024-11-11 18:20:00,19465.8,19466.8,19446.2,19460.7,1178,50,0
2024-11-11 18:40:00,19461.2,19461.2,19443.2,19455.2,794,80,0
2024-11-11 19:00:00,19454.7,19458.7,19433.7,19436.7,801,80,0
2024-11-11 19:20:00,19437.7,19439.2,19426.7,19430.7,759,80,0
2024-11-11 19:40:00,19431.7,19432.2,19410.7,19412.2,623,80,0
2024-11-11 20:00:00,19411.7,19411.7,19383.7,19383.7,1278,80,0
2024-11-11 20:20:00,19384.2,19400.2,19371.2,19399.2,1037,80,0
2024-11-11 20:40:00,19398.7,19427.2,19395.2,19424.2,898,80,0
2024-11-11 21:00:00,19424.7,19432.7,19417.7,19430.7,778,80,0
2024-11-11 21:20:00,19431.2,19439.2,19429.2,19435.7,698,80,0
2024-11-11 21:40:00,19436.2,19437.7,19425.7,19429.7,518,80,0
2024-11-11 22:00:00,19428.7,19437.7,19423.7,19424.7,658,80,0
2024-11-11 22:20:00,19424.2,19429.7,19412.7,19413.2,650,80,0
2024-11-11 22:40:00,19413.7,19425.2,19403.2,19417.2,888,80,0
2024-11-11 23:00:00,19416.7,19416.7,19401.2,19412.5,1310,80,0
2024-11-11 23:20:00,19412.3,19413.2,19408.2,19410.6,305,400,0
2024-11-11 23:40:00,19410.1,19412.3,19406.8,19409.5,306,400,0
2024-11-12 01:00:00,19399.1,19409.3,19397.8,19404.0,311,400,0
2024-11-12 01:20:00,19404.2,19410.0,19401.8,19403.4,336,400,0
2024-11-12 01:40:00,19402.7,19410.4,19401.6,19410.4,387,400,0
2024-11-12 02:00:00,19410.0,19412.1,19388.5,19391.0,566,200,0
2024-11-12 02:20:00,19390.5,19399.5,19384.0,19396.0,237,200,0
2024-11-12 02:40:00,19395.5,19400.0,19390.0,19393.0,176,200,0
2024-11-12 03:00:00,19391.5,19405.5,19389.0,19398.5,256,200,0
2024-11-12 03:20:00,19399.0,19399.0,19383.0,19396.0,186,200,0
2024-11-12 03:40:00,19396.5,19418.0,19391.0,19398.5,282,200,0
2024-11-12 04:00:00,19398.0,19402.5,19388.5,19390.5,196,200,0
2024-11-12 04:20:00,19389.5,19390.0,19369.0,19369.0,207,200,0
2024-11-12 04:40:00,19369.5,19372.0,19343.5,19348.0,299,200,0
2024-11-12 05:00:00,19349.0,19360.5,19347.5,19352.5,300,200,0
2024-11-12 05:20:00,19353.0,19370.5,19352.5,19363.0,199,200,0
2024-11-12 05:40:00,19362.5,19365.5,19348.0,19348.0,227,200,0
2024-11-12 06:00:00,19347.0,19351.5,19332.0,19343.5,202,200,0
2024-11-12 06:20:00,19344.5,19353.5,19338.5,19346.5,279,200,0
2024-11-12 06:40:00,19351.5,19360.0,19349.5,19359.0,143,200,0
2024-11-12 07:00:00,19358.5,19360.0,19331.5,19333.0,341,200,0
2024-11-12 07:20:00,19332.5,19336.5,19316.0,19317.0,330,200,0
2024-11-12 07:40:00,19317.5,19318.5,19296.5,19299.5,261,200,0
2024-11-12 08:00:00,19298.5,19298.5,19273.0,19276.0,429,200,0
2024-11-12 08:20:00,19276.5,19302.0,19275.0,19291.0,421,200,0
2024-11-12 08:40:00,19292.5,19294.0,19268.0,19272.0,557,200,0
2024-11-12 09:00:00,19271.0,19310.3,19265.0,19280.3,682,50,0
2024-11-12 09:20:00,19279.8,19279.8,19250.3,19250.3,605,50,0
2024-11-12 09:40:00,19249.3,19278.3,19249.3,19264.3,653,50,0
2024-11-12 10:00:00,19257.3,19276.3,19222.3,19228.3,2113,50,0
2024-11-12 10:20:00,19227.3,19269.3,19223.3,19268.3,1665,50,0
2024-11-12 10:40:00,19267.8,19302.2,19241.8,19291.7,1196,50,0
2024-11-12 11:00:00,19291.2,19304.7,19272.7,19296.7,1427,50,0
2024-11-12 11:20:00,19296.2,19334.2,19292.7,19329.7,1066,50,0
2024-11-12 11:40:00,19330.2,19342.7,19313.7,19319.7,1218,50,0
2024-11-12 12:00:00,19318.7,19318.7,19287.7,19300.3,1178,50,0
2024-11-12 12:20:00,19301.3,19308.3,19262.0,19267.0,1246,50,0
2024-11-12 12:40:00,19266.5,19279.0,19254.0,19266.5,881,50,0
2024-11-12 13:00:00,19267.0,19303.0,19267.0,19288.0,807,50,0
2024-11-12 13:20:00,19290.5,19298.0,19272.0,19280.0,702,50,0
2024-11-12 13:40:00,19281.0,19281.5,19254.5,19263.0,752,50,0
2024-11-12 14:00:00,19262.5,19283.5,19257.0,19268.0,903,50,0
2024-11-12 14:20:00,19268.5,19271.0,19238.5,19253.0,824,50,0
2024-11-12 14:40:00,19252.5,19260.5,19222.0,19229.0,821,50,0
2024-11-12 15:00:00,19231.0,19236.0,19217.5,19234.0,1083,50,0
2024-11-12 15:20:00,19233.0,19259.0,19220.0,19242.0,992,50,0
2024-11-12 15:40:00,19241.5,19266.0,19235.0,19263.0,954,50,0
2024-11-12 16:00:00,19262.5,19274.0,19242.5,19244.5,793,50,0
2024-11-12 16:20:00,19245.0,19255.5,19233.5,19245.0,1363,50,0
2024-11-12 16:40:00,19246.0,19249.5,19220.0,19224.0,1098,50,0
2024-11-12 17:00:00,19225.5,19228.0,19096.6,19100.6,2251,50,0
2024-11-12 17:20:00,19098.6,19118.6,19075.6,19088.1,2002,50,0
2024-11-12 17:40:00,19087.6,19107.1,19072.6,19077.1,1686,50,0
2024-11-12 18:00:00,19077.6,19077.6,19019.1,19056.1,1741,50,0
2024-11-12 18:20:00,19055.1,19055.1,18994.9,19001.4,1589,50,0
2024-11-12 18:40:00,19000.9,19011.4,18984.9,18986.9,1732,80,0
2024-11-12 19:00:00,18986.4,19000.9,18979.9,18983.4,1151,80,0
2024-11-12 19:20:00,18983.9,18993.9,18973.4,18992.9,964,80,0
2024-11-12 19:40:00,18993.4,18998.9,18961.4,18968.9,1293,80,0
2024-11-12 20:00:00,18968.4,19004.9,18967.4,19003.9,1247,80,0
2024-11-12 20:20:00,19003.4,19021.4,18992.4,19018.4,1089,80,0
2024-11-12 20:40:00,19018.9,19049.4,19015.9,19042.9,976,80,0
2024-11-12 21:00:00,19043.4,19056.9,19041.9,19054.4,920,80,0
