corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat,adf_p,adf_cv_5pct,sym1,sym2,timeframe
0.9994222325779244,0.011888458865450424,0.9971583908611217,0.029865067884702348,0.19741788506441324,442,,,,WTI_V5,WTI_Z5,H12
0.9971501897465517,0.5272647243784556,0.8699116752802283,0.749713072308924,2.4062203466390883,58,,,,BRENT_G6,XBRUSD,H12
0.9966338584257173,0.13707374516330173,0.9668542793457144,0.936413433254988,10.550474799106047,512,,,,BRENT_F6,XBRUSD,H12
0.9964970819766937,0.1775808302655788,0.969546107340518,0.9482576702111002,13.046491648722329,516,,,,XAUCHF,XAUEUR,H12
0.9962328428864355,0.17271992485799714,0.9577516315955504,0.9199367546450323,8.306102114858495,516,,,,WTI_Z5,XTIUSD,H12
0.9958515900259047,2.0471141415909546,1.0252313474883763,0.8927074109594516,6.107217375030241,72,,,,EURHKD,EURUSD,H12
0.995580411929513,0.6725689193645801,0.8973764999820765,0.8877821416925693,5.823351881667391,58,,,,Wheat_H6,Wheat_Z5,H12
0.9954574277530384,0.8496423766608006,0.8056546463892058,0.768142818649703,2.627751262946129,58,,,,BRENT_G6,WTI_Z5,H12
0.9949227322676519,0.5024503317183102,0.9662087104073229,0.8784336065316257,5.347740979891096,158,,,,GCZ25,XAUCHF,H12
0.9949207512715544,0.7914762753953326,0.92205831722736,0.89760307068091,6.416406144666389,158,,,,GCZ25,XAUEUR,H12
0.9948525077465687,0.782374260814028,0.8212121578253668,0.8522697091106112,4.336174274237285,58,,,,BRENT_G6,XTIUSD,H12
0.9946563216009967,0.2383569376165391,0.9422694036486535,0.8159178906591285,3.40710719814957,442,,,,WTI_V5,XTIUSD,H12
0.9942610610702045,0.7708989418584489,0.9080788613798866,0.9589560422132029,16.53892821919395,516,,,,XAGAUD,XAGUSD,H12
0.9939215372568344,1.322391980134511,0.8512518218536191,0.9752571615569813,27.66603196300826,516,,,,XAUEUR,XAUGBP,H12
0.9932494043053829,0.07020584774455507,0.9438830066416072,0.9147867647271943,7.782549217085917,158,,,,GCZ25,XAUAUD,H12
0.9931909688464655,3.0273647181179273,0.8375735611764888,0.9887464062207721,61.2461795775446,444,,,,DXY_Z5,USDDKK,H12
0.9926418231970179,1.2312458384391771,0.8828176407372581,0.9408354701045946,11.365490597786764,158,,,,GCZ25,XAUGBP,H12
0.9920080844028003,1.23992209523463,0.7478498142278306,0.9695813122717204,22.438528470054088,516,,,,US500,USTEC,H12
0.9916039222091764,-2.4610625776143866,0.808243379754076,0.9132116847336799,7.634824766396303,158,,,,GCZ25,XAUJPY,H12
0.991146353184559,0.7687318769596776,1.2272952133416597,0.9839914912615428,42.951166962045,446,,,,USDCZK,USDDKK,H12
0.9909033570385115,-2.494261751758265,0.9510292068474591,0.9706432629282102,23.262884563457916,446,,,,USDCZK,USDHUF,H12
0.9906157183110096,-3.6611046385098645,0.8765226752602946,0.9622461289028154,18.010835500213574,516,,,,XAUGBP,XAUJPY,H12
0.9902109626662828,-0.5059159673094209,1.1243445697632197,0.8429164375147751,4.056161973306994,54,,,,BRENT_F6,BRENT_G6,H12
