corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat_x,adf_p_x,adf_cv_5pct_x,sym1,sym2,timeframe,adf_stat_y,adf_p_y,adf_cv_5pct_y,n_obs_adf
0.9966338584257172,0.1370737451633017,0.9668542793457144,0.936413433254988,10.550474799106048,512,,,,BRENT_F6,XBRUSD,H12,-4.068070729336141,0.0010931550568260826,-2.8672126791646955,512
0.9964970819766936,0.1775808302655788,0.969546107340518,0.9482576702111002,13.046491648722329,516,,,,XAUCHF,XAUEUR,H12,-2.8294901923064932,0.05418321176561584,-2.8671904981615706,516
0.9962328428864357,0.1727199248579971,0.9577516315955504,0.9199367546450324,8.306102114858495,516,,,,WTI_Z5,XTIUSD,H12,-3.971289130685159,0.001568540789836778,-2.8672126791646955,516
0.994922732267652,0.5024503317183102,0.9662087104073228,0.8784336065316257,5.347740979891096,158,,,,GCZ25,XAUCHF,H12,-2.9360288807883475,0.04131588817317922,-2.8802520918255534,158
0.9949207512715544,0.7914762753953326,0.92205831722736,0.89760307068091,6.416406144666389,158,,,,GCZ25,XAUEUR,H12,-2.920820628633995,0.04297986108559588,-2.880131672353732,158
0.9946563216009968,0.2383569376165391,0.9422694036486536,0.8159178906591285,3.40710719814957,442,,,,WTI_V5,XTIUSD,H12,-3.8162904182996287,0.0027449718557491106,-2.868222645936761,442
0.9942610610702044,0.7708989418584489,0.9080788613798866,0.9589560422132029,16.53892821919395,516,,,,XAGAUD,XAGUSD,H12,-2.6575088786072216,0.0816840818213857,-2.8672462791357867,516
0.9939215372568344,1.322391980134511,0.8512518218536191,0.9752571615569812,27.66603196300826,516,,,,XAUEUR,XAUGBP,H12,-3.044586063468486,0.030935242226162833,-2.867280279529963,516
0.9932494043053828,0.070205847744555,0.9438830066416072,0.9147867647271944,7.782549217085917,158,,,,GCZ25,XAUAUD,H12,-2.70606781994953,0.07299414400684787,-2.880131672353732,158
0.9931909688464656,3.0273647181179277,0.8375735611764888,0.988746406220772,61.2461795775446,444,,,,DXY_Z5,USDDKK,H12,-0.9046917133807475,0.7864234427114181,-2.8681312035123967,444
0.992641823197018,1.2312458384391771,0.8828176407372581,0.9408354701045946,11.365490597786764,158,,,,GCZ25,XAUGBP,H12,-2.132288546715309,0.23173093221022167,-2.880131672353732,158
0.9920080844028004,1.23992209523463,0.7478498142278306,0.9695813122717204,22.438528470054088,516,,,,US500,USTEC,H12,-2.841567232778301,0.05257710898269916,-2.867257567756961,516
0.9916039222091764,-2.461062577614386,0.808243379754076,0.91321168473368,7.634824766396303,158,,,,GCZ25,XAUJPY,H12,-2.5965498292038696,0.0937124463271432,-2.880131672353732,158
0.991146353184559,0.7687318769596776,1.2272952133416597,0.9839914912615428,42.951166962045,446,,,,USDCZK,USDDKK,H12,-0.7985924511684271,0.8195351748370534,-2.8682850303746843,446
0.9909033570385116,-2.494261751758265,0.9510292068474592,0.9706432629282102,23.26288456345792,446,,,,USDCZK,USDHUF,H12,-2.0750912601916585,0.25464774972415655,-2.868146269723016,446
0.9906157183110096,-3.661104638509865,0.8765226752602946,0.9622461289028154,18.010835500213574,516,,,,XAUGBP,XAUJPY,H12,-3.3568550917417674,0.012520610220338266,-2.8671684899522023,516
0.98998866480978,0.3558901473155704,0.9266427225621064,0.9793149973549858,33.16186818962131,516,,,,XBRUSD,XTIUSD,H12,-1.6375406640156138,0.4635461543271218,-2.8671904981615706,516
0.9897059534776648,0.3139993417761175,0.9367585250570138,0.9454863255305428,12.365295239110392,512,,,,BRENT_F6,WTI_Z5,H12,-3.1302607168886674,0.02439331163565723,-2.86722383510113,512
0.9895838045274834,-2.2687549108795237,1.102805500327164,0.935448429598886,10.387454799705264,446,,,,USDCHF,USDDKK,H12,-3.307522640598056,0.014545542743298643,-2.8680716196949327,446
0.9891039648993402,0.0714707864859285,0.97138163098038,0.8363628596699589,3.8789895338101537,442,,,,WTI_V5,XBRUSD,H12,-2.858204264286291,0.050428623610637345,-2.8681614049724002,442
0.9886345366185496,-0.1181029517563168,1.0154200301506235,0.9561717028786376,15.46589844765506,516,,,,WTI_Z5,XBRUSD,H12,-2.1798408393878224,0.213643249974094,-2.8672126791646955,516
0.9884134979583474,0.1877923659053992,0.9664855857937528,0.8481733568234276,4.209304646521894,442,,,,BRENT_F6,WTI_V5,H12,-3.412737805396336,0.010532229666211899,-2.868146269723016,442
0.9882136602804898,1.4741686787193098,0.8234727678136307,0.9731588223020304,25.47587747464567,516,,,,XAUCHF,XAUGBP,H12,-2.737397732135729,0.06778736717939157,-2.8672126791646955,516
0.9874585124468654,0.4719433976165832,0.8981066764414947,0.9663267967364484,20.235981403706983,512,,,,BRENT_F6,XTIUSD,H12,-2.439111810364396,0.13100022619241253,-2.8672917032172953,512
0.9868070873515036,-0.0148052323266423,1.0932086299791448,0.98242861156412,39.0998930520182,516,,,,XAUAUD,XAUGBP,H12,-1.7139198198622256,0.4239552136071788,-2.8672350350046787,516
0.985863287997012,5.691933953468434,0.6719213309872335,0.8928719941387422,6.1171531912519255,158,,,,GCZ25,XAGUSD,H12,-2.392088852244357,0.14398173276610587,-2.8819726324025625,158
0.9856784156047576,0.4565505035182817,1.0819050489945834,0.9459489018336498,12.474141017735274,446,,,,USDDKK,USDPLN,H12,-3.150179572015014,0.0230557434589945,-2.868269325317112,446
0.9845706472540238,4.022725199577992,1.3942783483882115,0.9677235973671732,21.12688558794448,446,,,,USDHUF,USDPLN,H12,-2.164871789198251,0.21924102438897286,-2.8680716196949327,446
0.9844399921713848,-2.920596266646381,0.8859808597731477,0.95166882209891,13.992180805244493,446,,,,USDCHF,USDCZK,H12,-2.8317849288139474,0.05387499334539852,-2.868116205869215,446
0.9837849569750512,1.3167217967615443,1.337104442048212,0.9541131562309174,14.756288689086256,446,,,,USDCZK,USDPLN,H12,-3.1235119229334445,0.024861426589181817,-2.8680716196949327,446
0.9835970369557592,-0.4037865196995591,1.0916359737885528,0.9353125688616548,10.364894014657922,518,,,,CHFJPY,EURJPY,H12,-3.180581151121795,0.0211365952472014,-2.8671684899522023,518
0.98341187410343,5.816830305821523,0.6658384452964582,0.8904351538959715,5.973089644687479,158,,,,GCZ25,XAGEUR,H12,-2.982243419339569,0.03658624549010114,-2.880131672353732,158
