corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat_x,adf_p_x,adf_cv_5pct_x,sym1,sym2,timeframe,adf_stat_y,adf_p_y,adf_cv_5pct_y,n_obs_adf
0.9973597188544612,0.5444793721406271,0.86581587268775,0.906081589217541,7.028042544966064,172,,,,BRENT_G6,XBRUSD,H4,-1.570057924315997,0.4986146433172409,-2.878798906308495,172
0.9965789144532532,0.1354229491234715,0.9672783121882784,0.950594505797204,13.680258927382026,1534,,,,BRENT_F6,XBRUSD,H4,-3.775807104804592,0.003164768676158167,-2.8634346233980663,1534
0.9964428813368996,0.1739954368886627,0.9700010277351496,0.98229985475723,38.8129311731766,1545,,,,XAUCHF,XAUEUR,H4,-3.050865857124112,0.030409547324501116,-2.8634358661653803,1545
0.9960834906993408,0.8623180864638149,0.8025749545590692,0.903277882479999,6.813928783364237,172,,,,BRENT_G6,WTI_Z5,H4,-2.171482982532947,0.2167577757000152,-2.8786964197028295,172
0.9958915600405084,2.0472421132142373,1.024426850923108,0.9595565793054404,16.789730107626752,214,,,,EURHKD,EURUSD,H4,-2.103730487675231,0.2430172019993984,-2.875271898983725,214
0.9958201403128498,0.1706152079857119,0.9582602450470556,0.8685813040256924,4.919632989221168,1545,,,,WTI_Z5,XTIUSD,H4,-3.378724585564401,0.01170588718707241,-2.8634433571425317,1545
0.9955685131908336,0.7929780942354561,0.8186493093807019,0.9373432342512182,10.712296202544122,172,,,,BRENT_G6,XTIUSD,H4,-0.9725796091737821,0.7631334421950902,-2.878798906308495,172
0.9955541367702088,0.6580443614810552,0.8997069873398397,0.9604369096593036,17.171141236781743,172,,,,Wheat_H6,Wheat_Z5,H4,-1.5975712803379076,0.48481339348733954,-2.8796651107461972,172
0.9950648649772446,0.4975845850222411,0.9668233995380028,0.9596597528788584,16.83356995363212,472,,,,GCZ25,XAUCHF,H4,-3.0103617858503773,0.03393800532107246,-2.8677622536920317,472
0.9949611406185496,0.7903891932284317,0.9222071011168912,0.9629698316772384,18.369692216358096,472,,,,GCZ25,XAUEUR,H4,-3.2371735685369223,0.017931272365298546,-2.867871300049488,472
0.9945960910699316,0.2268499880287513,0.9450180527128664,0.8246415812818815,3.5950417538417216,1325,,,,WTI_V5,XTIUSD,H4,-3.1842277048274386,0.02091598685688683,-2.8637353987046192,1325
0.9941173324840352,0.7736705429153914,0.9073072630931772,0.9847931964637618,45.23392720430869,1545,,,,XAGAUD,XAGUSD,H4,-2.7217147402910777,0.07035545578135115,-2.8634408535813285,1545
0.9938786225458844,1.3231918772113636,0.8511497166730267,0.9910355868840772,76.97499881562638,1545,,,,XAUEUR,XAUGBP,H4,-2.6540886330788833,0.08232540574673014,-2.863418614437511,1545
0.9932889353210128,3.02640465567484,0.8380683274340998,0.9959392712214724,170.3484577583749,1329,,,,DXY_Z5,USDDKK,H4,-1.390892130702991,0.5866346728378928,-2.8637188486120326,1329
0.993200441242744,0.0690957363862523,0.944020743182932,0.9665060966489002,20.3461854589826,472,,,,GCZ25,XAUAUD,H4,-2.7784321719569665,0.06142123457887007,-2.8677488864580885,472
0.9926002773721504,1.2249849280570633,0.8836235634224096,0.9772617140780652,30.135801977905587,472,,,,GCZ25,XAUGBP,H4,-2.5075672969674443,0.11364395980296649,-2.8677488864580885,472
