timeframe,sym1,sym2,n_obs,corr,alpha,beta,adf_stat,adf_p,phi,half_life_bars,adf_cv_5pct
D1,Cotton_H6,NOR25,36,-0.27504885677691504,6.266626440551498,-0.2804354341231237,-2.5872065259697696,0.09567035198970991,0.6837741846973019,1.8234594442833056,-2.9485102040816327
D1,Cotton_H6,NZDCAD,36,0.3094039599632128,4.302806703833501,0.4798225297766493,-2.5803377479299976,0.0971295293032477,0.6918184893974574,1.8813453422155062,-2.9485102040816327
D1,Cotton_H6,NZDCHF,36,0.3917912138537939,4.542504374762027,0.4522062301067748,-2.783170455184908,0.06071825251344545,0.6422596224018751,1.5655050481192494,-2.9485102040816327
D1,Cotton_H6,NZDJPY,36,0.4028609729618662,2.004531023223434,0.49231030911581086,-2.6722756063519726,0.07895989186071545,0.661103788780325,1.6748979186999207,-2.9485102040816327
D1,Cotton_H6,NZDUSD,36,0.42616030063560295,4.463821799860884,0.4932856991907108,-2.4588551798989857,0.1258088641220641,0.6971158962207662,1.9211204490300828,-2.9485102040816327
D1,Cotton_H6,OJ_F6,36,0.6565626271661816,3.841268890662522,0.06572787169660245,-3.133875896992583,0.02414569264779535,0.5418983096713034,1.131342087195843,-2.9485102040816327
D1,Cotton_H6,SA40,36,-0.34614911134076903,6.365951242248933,-0.18861769330438724,-2.6615728233211073,0.08092713850255784,0.6708322155172182,1.7361830859291976,-2.9485102040816327
D1,Cotton_H6,SE30,36,-0.025680656060013275,4.409457725321622,-0.025907028827877782,-2.504752678139418,0.11432222525135421,0.7166073506893307,2.0801037441594747,-2.9485102040816327
D1,Cotton_H6,SEKJPY,36,-0.43128859003537134,5.253935521202842,-0.3822213784856354,-2.863906839563581,0.04970900891303944,0.6302374024497112,1.5014277400548472,-2.9485102040816327
D1,Cotton_H6,STOXX50,36,0.30243022931536284,1.4370916413069064,0.3222497978766502,-2.642696600533773,0.08448985945932569,0.6716657129495208,1.7415998401397492,-2.9485102040816327
D1,Cotton_H6,SWI20,36,-0.3368476532055057,6.671965978399947,-0.2623690389268256,-2.8264544856790836,0.054593164436426526,0.6613166253905046,1.6762016735580882,-2.9485102040816327
D1,Cotton_H6,Sugar_H6,36,0.5787562118344735,3.4606177152672455,0.267715174092339,-2.713320740799338,0.07176142805905665,0.6659449415828608,1.7049566090540147,-2.9485102040816327
D1,Cotton_H6,TecDE30,36,0.5884666406629814,2.2773001835314117,0.23456736792918811,-3.0892202615109268,0.027361291008157065,0.5706423979919217,1.2355729046263295,-2.9485102040816327
D1,Cotton_H6,UK100,36,-0.22861372536638513,7.25950683047545,-0.3346070622494119,-2.5426713130658283,0.10543403785510624,0.6965049327456884,1.9164631914439343,-2.9485102040816327
D1,Cotton_H6,US2000,36,-0.393388601110308,5.276512847767392,-0.13818451501483114,-2.867074802546705,0.04931290369099141,0.6299881250590162,1.5001422283665886,-2.9485102040816327
D1,Cotton_H6,US500,36,-0.2850504741461415,6.233055753796204,-0.23111033042242687,-2.701488338096312,0.07378107546706032,0.6636193399039623,1.6904108439082337,-2.9485102040816327
D1,Cotton_H6,USDCAD,36,-0.40340208011947615,4.515569846226409,-0.9657639440932043,-2.2749393340596273,0.18017794914818935,0.7291393530308317,2.194264723477237,-2.9485102040816327
D1,Cotton_H6,USDCHF,36,-0.036777920411535936,4.194947412007944,-0.0478422733572597,-2.4506405022972686,0.1279503905810639,0.7259043033156427,2.1638055968451533,-2.9485102040816327
D1,Cotton_H6,USDCNH,36,0.4088314395550847,2.2532758493043543,0.9921370644286841,-2.9877592702049705,0.03605345099132137,0.622890280552965,1.4642359623970709,-2.9485102040816327
D1,Cotton_H6,USDCZK,36,0.1764181296913535,3.6332897587488358,0.1881534236398208,-2.7061078264023624,0.07298729875395991,0.6808587377279629,1.8031904498179234,-2.9485102040816327
D1,Cotton_H6,USDDKK,36,-0.024720352101057035,4.27562125842009,-0.03778376606500082,-2.4659482525012026,0.12398080363284314,0.7241080985764536,2.147199046617557,-2.9485102040816327
D1,Cotton_H6,USDHKD,36,0.5045645052806498,1.1337578640648869,1.4939812259928582,-2.6320391528094738,0.08655455542464541,0.6687411182870296,1.7227114394062437,-2.9485102040816327
D1,Cotton_H6,USDHUF,36,0.18139424720742195,3.3417778331726113,0.14834460330927515,-2.6700885185297234,0.07935881530930922,0.6842220148981346,1.8266055544054192,-2.9485102040816327
D1,Cotton_H6,USDJPY,36,-0.09881216925582048,5.476741355574395,-0.2545189525601296,-2.376598063544788,0.14845065207988573,0.7366042319348443,2.2673762181559463,-2.9485102040816327
D1,Cotton_H6,USDMXN,36,-0.005295631085083809,4.227285436646544,-0.0074360497574941595,-2.49555412876286,0.11655980411755507,0.7194416184081558,2.105039466750156,-2.9485102040816327
D1,Cotton_H6,USDNOK,36,0.2964564503777788,3.7090615896936754,0.2148308371452185,-2.811185486923449,0.05669367919021804,0.6551724148618702,1.6392005518882655,-2.9485102040816327
D1,Cotton_H6,USDPLN,36,-0.003507762414650273,4.211295542594235,-0.004452987141622759,-2.496641511646814,0.11629362122749964,0.7192482629553371,2.1033225079096645,-2.9485102040816327
D1,Cotton_H6,USDSGD,36,-0.2885415286342155,4.450715619683088,-0.9828051820660743,-2.2482992809732516,0.18918465237780085,0.7482958509883103,2.3905183306920144,-2.9485102040816327
D1,Cotton_H6,USTEC,36,-0.17652265447717716,5.499319455246966,-0.1284825916964005,-2.6123828721851243,0.09046489176848266,0.6878769221393559,1.8526147174434449,-2.9485102040816327
D1,Cotton_H6,VIX_X5,36,0.21463262804279745,4.079147698676268,0.044385774824210064,-2.7119464150645483,0.07199373340599911,0.6639046574023901,1.692184749960042,-2.9485102040816327
D1,Cotton_H6,WTI_V5,36,0.33825176048911854,3.6547638525118775,0.13242514979666295,-2.6340845937760577,0.08615528339269912,0.680678864336658,1.8019518625718527,-2.9485102040816327
D1,Cotton_H6,WTI_Z5,36,0.33894089451158954,3.6550501119716987,0.1323654972814856,-2.631813539791647,0.08659868295480372,0.6815813302069652,1.8081800284558855,-2.9485102040816327
