corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat,adf_p,adf_cv_5pct,sym1,sym2,timeframe
0.9999762979867917,0.0018374796248785685,0.9995712874566305,0.8761720732564812,5.243457305161521,10128,,,,WTI_V5,WTI_Z5,M30
0.9974609526682667,0.5442826680614092,0.8658711589551774,0.9842427548684308,43.64161843190507,1238,,,,BRENT_G6,XBRUSD,M30
0.9964500122420262,0.17359141526701904,0.9700565325810699,0.9974569877907684,272.2226276209989,11804,,,,XAUCHF,XAUEUR,M30
0.9964461608933537,0.1367189185076212,0.9669830938210384,0.9428157144939103,11.771313077952462,10983,,,,BRENT_F6,XBRUSD,M30
0.9962000334460346,0.8618218503314541,0.8027006204207671,0.984499384766374,44.36992204533856,1234,,,,BRENT_G6,WTI_Z5,M30
0.9959244976980104,0.1726730609471261,0.9577835982626681,0.8965691620391641,6.348673589125821,11801,,,,WTI_Z5,XTIUSD,M30
0.9958437430162568,2.0473794994472567,1.0235304478225786,0.9942683154525648,120.58563608516042,1712,,,,EURHKD,EURUSD,M30
0.9957416129892984,0.7928794592326924,0.8186843741277448,0.9881478831711196,58.135723546971015,1234,,,,BRENT_G6,XTIUSD,M30
0.9955803072973106,0.6470404417717859,0.9014698855443507,0.9902429731125404,70.69367900082554,1034,,,,Wheat_H6,Wheat_Z5,M30
0.9950387756987349,0.4969209928496374,0.9668936476159667,0.9947310060222307,131.20521326550045,3613,,,,GCZ25,XAUCHF,M30
0.9950126881794145,0.22615420444597456,0.9452065789841395,0.8871142136650026,5.786761256984464,10118,,,,WTI_V5,XTIUSD,M30
0.9949780321049192,0.7899099320894845,0.9222600869833437,0.9953844207122702,149.82871405170232,3613,,,,GCZ25,XAUEUR,M30
0.99412151261681,0.7737642198869046,0.9072870153434826,0.9977647777122458,309.7554218316053,11796,,,,XAGAUD,XAGUSD,M30
0.9938959574242457,1.3248629638516043,0.8509344950210191,0.9987753934569074,565.6695871045266,11804,,,,XAUEUR,XAUGBP,M30
0.9932786751612691,3.0260392536244796,0.8382613050475528,0.9993516243768018,1068.7052714656788,9481,,,,DXY_Z5,USDDKK,M30
0.9931741621086061,0.06516697721093756,0.9444664503022213,0.9958299150130756,165.8721428556119,3613,,,,GCZ25,XAUAUD,M30
0.9926417977401393,1.224233961977264,0.8837080478419682,0.9970755196446984,236.66875959976102,3613,,,,GCZ25,XAUGBP,M30
0.9921431486448393,1.2370010067149133,0.7481413361011485,0.998364794785279,423.54335762027193,11760,,,,US500,USTEC,M30
