corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat,adf_p,adf_cv_5pct,sym1,sym2,timeframe
0.9999604255051984,0.0021372063187525825,0.9994995238587734,0.5220437372431365,1.0663738684060786,15189,,,,WTI_V5,WTI_Z5,M20
0.9974711586601644,0.5444072623861835,0.8658422518932384,0.9891646553219011,63.62373677792994,1856,,,,BRENT_G6,XBRUSD,M20
0.9964517185447045,0.17342404711232895,0.9700781448614302,0.9982127646626547,387.48539313865734,17708,,,,XAUCHF,XAUEUR,M20
0.9964428019693599,0.13691677835542126,0.9669372305717949,0.9478712917100833,12.947175834172064,16440,,,,BRENT_F6,XBRUSD,M20
0.9962054341031044,0.8619604380834658,0.8026668994679639,0.9894258804177991,65.20410249958206,1850,,,,BRENT_G6,WTI_Z5,M20
0.9959549071634981,0.1738493128019094,0.9575114298059416,0.9111326018054101,7.447842973665398,17704,,,,WTI_Z5,XTIUSD,M20
0.995852477194544,2.04738384408781,1.0235107320499206,0.9962578417100363,184.87978949906267,2567,,,,EURHKD,EURUSD,M20
0.9957565418976356,0.7929575300483265,0.8186657871108483,0.9920356361088026,86.68404322245252,1850,,,,BRENT_G6,XTIUSD,M20
0.9955784323983943,0.6475076454838984,0.901396208337253,0.9922462405356818,89.04795786341867,1550,,,,Wheat_H6,Wheat_Z5,M20
0.9950464621637438,0.497256450579707,0.966852229905041,0.9963732255537867,190.77267842914918,5419,,,,GCZ25,XAUCHF,M20
0.9950447042895509,0.22828781469936477,0.9447085881884686,0.8999050002835124,6.572228756030269,15180,,,,WTI_V5,XTIUSD,M20
0.9949843317802547,0.7901472967310283,0.9222318011143692,0.9968891826342348,222.4715925742825,5419,,,,GCZ25,XAUEUR,M20
0.9941163962214636,0.7737537611592429,0.9072881559561583,0.998493649610363,459.8033717091756,17695,,,,XAGAUD,XAGUSD,M20
0.9938906353321986,1.3249302258803901,0.8509258464926237,0.9991572891486538,822.1741503505596,17708,,,,XAUEUR,XAUGBP,M20
0.9932799027574468,3.0259700194501193,0.8382975576115227,0.9995664046414713,1598.2571846464323,14220,,,,DXY_Z5,USDDKK,M20
0.9931895024353984,0.0655835248845964,0.9444187336667431,0.9971847252472558,245.86268944103435,5419,,,,GCZ25,XAUAUD,M20
0.9926503372339903,1.224330529384396,0.8836969747427176,0.9979603051011595,339.48216275506263,5419,,,,GCZ25,XAUGBP,M20
0.9921424891045248,1.237006781876306,0.7481409967093234,0.9988877883165128,622.8685205850816,17638,,,,US500,USTEC,M20
0.9918974064861906,-2.4659209502906307,0.8086179845245455,0.9974913985472331,275.96149273733056,5419,,,,GCZ25,XAUJPY,M20
0.9912554016813414,0.7686959265523554,1.2273249451686958,0.9990318362473433,715.5933947143724,16030,,,,USDCZK,USDDKK,M20
0.9912332033980479,-2.5022907075397254,0.9523773128522969,0.9980156838789433,348.966192424734,16017,,,,USDCZK,USDHUF,M20
0.9904127705603241,-0.5628897139329876,1.1380646117705762,0.9837638836440059,42.344166834862115,1780,,,,BRENT_F6,BRENT_G6,M20
0.9903852027888874,-3.6517460143433356,0.875817997717059,0.9989129449032363,637.2909429711286,17708,,,,XAUGBP,XAUJPY,M20
0.9900560014531954,0.35804188225552247,0.926108866620697,0.9993538941174206,1072.4608023028572,16448,,,,XBRUSD,XTIUSD,M20
0.9898418147043004,0.05324358701258092,0.9757385945412808,0.9601328732561936,17.037510815510483,14107,,,,WTI_V5,XBRUSD,M20
0.9894984626097606,0.3165682645478949,0.9361412583762566,0.960915782597323,17.38583151175786,16343,,,,BRENT_F6,WTI_Z5,M20
0.9894948369553664,-2.2651125245383876,1.1008979134689452,0.9975083423577966,277.8404492828594,16031,,,,USDCHF,USDDKK,M20
0.9892099389173837,0.19740983657717948,0.9641697630889748,0.951377833954812,13.906333150609116,14115,,,,BRENT_F6,WTI_V5,M20
0.9885638187103538,-0.119835495839971,1.015884448465311,0.9735081998800799,25.816469042549386,16454,,,,WTI_Z5,XBRUSD,M20
0.988142425631068,1.4731505125033264,0.8236128666314261,0.9991856829490906,850.8540017475407,17708,,,,XAUCHF,XAUGBP,M20
0.9873123481224392,0.4742764812234337,0.8975790361806897,0.985210759886306,46.52090892187857,16330,,,,BRENT_F6,XTIUSD,M20
0.9867452066829815,-0.020613384137163848,1.0939656628369567,0.9995460168107108,1526.4658393045474,17708,,,,XAUAUD,XAUGBP,M20
0.9859611712331036,5.696225320348487,0.670797275874049,0.9956603994252443,159.37920726583377,5414,,,,GCZ25,XAGUSD,M20
0.9856661362186675,0.4583010774213794,1.0804923433691993,0.9978241189110754,318.21261161387645,16031,,,,USDDKK,USDPLN,M20
0.9850023467135678,4.0266146157375236,1.3913354731456806,0.9979274326780171,334.09222838768136,16018,,,,USDHUF,USDPLN,M20
0.9842960919934773,-2.9159078069847264,0.8844700154425562,0.9981449105220724,373.299544207302,16030,,,,USDCHF,USDCZK,M20
0.9839435163492503,1.3187500825018013,1.335474355022566,0.9978324710368982,319.4401147019476,16030,,,,USDCZK,USDPLN,M20
0.9834739560625632,-0.399040957322776,1.090724739378962,0.9976328672799754,292.47471634093273,18623,,,,CHFJPY,EURJPY,M20
0.983381483898751,5.8207818989073665,0.6647896913283686,0.9959199100323041,169.53845897150313,5406,,,,GCZ25,XAGEUR,M20
0.981990421520919,5.387914457377995,0.6764118909413713,0.9961958826097276,181.86293047051643,5406,,,,GCZ25,XAGAUD,M20
0.9801786489333211,4.7536848199975275,0.7713396275598583,0.9990492686327178,728.7207025908333,16416,,,,DXY_Z5,USDCHF,M20
0.9797970704332102,-1.737520627811179,0.741820747897341,0.9993190734905844,1017.6005090744251,17708,,,,XAUEUR,XAUJPY,M20
0.9793818427627657,3.4097304457070257,0.9060641566591237,0.9985934277029156,492.44506437726807,14220,,,,DXY_Z5,USDPLN,M20
0.9775425654483813,1.0200623488026235,0.8371431837534968,0.9901732968721985,70.18995999653905,1538,,,,Corn_H6,Corn_Z5,M20
0.9773982802157924,-1.5650840891872981,1.2656601870687696,0.9995496841342258,1538.9000342377808,17708,,,,XAUAUD,XAUEUR,M20
0.9750996507661313,-2.552112514071178,0.7567381145121598,0.9994535150289464,1268.0271238024075,16018,,,,USDDKK,USDHUF,M20
0.9744188902253442,0.09823631302649893,1.1303793316101016,0.9996400365738057,1925.2578701791026,17695,,,,XAGAUD,XAGEUR,M20
0.974331301944009,-1.72258327492092,1.2959902785579023,0.9993648226470329,1090.9189666724508,17708,,,,XAUAUD,XAUCHF,M20
0.9731163109662276,-3.9624128809356822,0.9540544023946514,0.99939013508334,1136.2119332765024,17708,,,,XAUAUD,XAUJPY,M20
