corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat,adf_p,adf_cv_5pct,sym1,sym2,timeframe
0.9998771941742783,0.0036253210714027873,0.9991408329471513,0.16089570881500065,0.37939113284116477,2642,,,,WTI_V5,WTI_Z5,H2
0.9974324328812936,0.5422289582165938,0.8663578195227871,0.9496821207896153,13.425809958907095,325,,,,BRENT_G6,XBRUSD,H2
0.9966138384340502,0.13791545439269814,0.9667083713293201,0.9577957044853371,16.074552621201825,2939,,,,BRENT_F6,XBRUSD,H2
0.9964365162216826,0.17446353907068524,0.9699462602101676,0.9909586600258233,76.3171111341761,3082,,,,XAUCHF,XAUEUR,H2
0.9959887948871149,0.864542712607717,0.8020471442922379,0.9165233625081993,7.951879118202972,344,,,,BRENT_G6,WTI_Z5,H2
0.9959650663127173,0.17126960121491308,0.9581211473540273,0.8954272217043484,6.2754187052454,3082,,,,WTI_Z5,XTIUSD,H2
0.9958604800879978,2.0473200618317176,1.02391715395727,0.9801630669106308,34.59452438305465,428,,,,EURHKD,EURUSD,H2
0.9955559618032008,0.7949091021271704,0.8181970390447502,0.9333369279712137,10.04721011530519,344,,,,BRENT_G6,XTIUSD,H2
0.9955473290852409,0.654440270964276,0.9002827481474632,0.9745634580903383,26.90199371476783,287,,,,Wheat_H6,Wheat_Z5,H2
0.995035085500278,0.4969564839540279,0.9668952199276442,0.9790400219520752,32.72223656267042,943,,,,GCZ25,XAUCHF,H2
0.9949722642116874,0.7902708262409206,0.9222176332084088,0.9812874431358881,36.694156228620706,943,,,,GCZ25,XAUEUR,H2
0.9949395837626848,0.22643419989792513,0.9451405398448746,0.8679162650516965,4.893032581929059,2642,,,,WTI_V5,XTIUSD,H2
0.9941332543428782,0.7738142456294792,0.9072686674785404,0.992682467680049,94.37717287635589,3082,,,,XAGAUD,XAGUSD,H2
0.9938909464881726,1.324665175218275,0.8509595349997442,0.9955059675086537,153.89040904840692,3082,,,,XAUEUR,XAUGBP,H2
0.9932830534869549,3.02616055745036,0.8381986563844449,0.9978164856078069,317.0989661972975,2483,,,,DXY_Z5,USDDKK,H2
0.9932080875590498,0.06403181964116555,0.9446018873052953,0.9831230991557247,40.72320540571658,943,,,,GCZ25,XAUAUD,H2
0.9926297800888808,1.2246554374497194,0.8836574217344723,0.9883042745749705,58.91774799048313,943,,,,GCZ25,XAUGBP,H2
0.9921164109880263,1.2377252053187577,0.7480700714065253,0.9946693087487303,129.68262939855887,3072,,,,US500,USTEC,H2
0.9918840470439353,-2.466839076949423,0.8086881469991168,0.9858122468172973,48.50791811835516,943,,,,GCZ25,XAUJPY,H2
0.9912345376693737,0.7685676291195018,1.227394295682175,0.9962721857279566,185.59251183021047,2672,,,,USDCZK,USDDKK,H2
0.9912025385200061,-2.4998437745594124,0.9519617494688921,0.9924835289574812,91.87009310097326,2671,,,,USDCZK,USDHUF,H2
0.9905074490517795,-0.5600280862921325,1.1373692343454658,0.9429084508694131,11.791007912096761,320,,,,BRENT_F6,BRENT_G6,H2
0.9903999356385172,-3.653240769127323,0.8759308424111429,0.993653305644984,108.86694886401966,3082,,,,XAUGBP,XAUJPY,H2
0.9902137484934861,0.3553301792329773,0.9267744376080441,0.9937401439131531,110.38199594396671,2959,,,,XBRUSD,XTIUSD,H2
0.9897608285352109,0.05265084678745957,0.9758594510155755,0.9241808853051987,8.79098898790895,2545,,,,WTI_V5,XBRUSD,H2
0.9894698199310993,-2.265835401608934,1.1012940142784642,0.9889881643118218,62.59843912775261,2672,,,,USDCHF,USDDKK,H2
0.9892961773918624,0.32055927454725275,0.935188625566285,0.9222140894501009,8.559710008910363,3051,,,,BRENT_F6,WTI_Z5,H2
0.9887597695821329,0.20180880080868846,0.9631285271665034,0.8906350846313333,5.984667873808921,2635,,,,BRENT_F6,WTI_V5,H2
0.988691725251218,-0.11921560550959676,1.0157288616347544,0.9610498036120668,17.4468616866795,2959,,,,WTI_Z5,XBRUSD,H2
0.9881214996689062,1.4737967522939748,0.8235283633393077,0.9954994581770291,153.6673285612968,3082,,,,XAUCHF,XAUGBP,H2
0.9872338747478159,0.4749361132761498,0.8974101827859589,0.9653672150705596,19.665581756171992,3051,,,,BRENT_F6,XTIUSD,H2
0.9867396116872538,-0.02027459738107673,1.0939210963919024,0.9973429894386706,260.5281035077012,3082,,,,XAUAUD,XAUGBP,H2
0.985920877870831,5.695740593326794,0.670935218189989,0.9806099152746733,35.39980194225574,943,,,,GCZ25,XAGUSD,H2
0.9856832907287629,0.45835157547350636,1.080446768153899,0.9900455837571872,69.284975995105,2672,,,,USDDKK,USDPLN,H2
