corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat,adf_p,adf_cv_5pct,sym1,sym2,timeframe
0.9998289060725483,0.004543317346792364,0.9989203826974308,0.12050164711758608,0.3275600623044636,1766,,,,WTI_V5,WTI_Z5,H3
0.9973420612576103,0.5433886293730286,0.8660756871917329,0.9306662506705933,9.64653140649026,212,,,,BRENT_G6,XBRUSD,H3
0.9965534092816037,0.1411613990387428,0.965941648446532,0.9372869699503386,10.702367687651487,1921,,,,BRENT_F6,XBRUSD,H3
0.996442376377886,0.17428293212078128,0.9699668900778821,0.9871864681710314,53.747617204570616,2060,,,,XAUCHF,XAUEUR,H3
0.9960392318074892,0.17290718320811482,0.9577347321315344,0.9168097775506224,7.980485177671324,2060,,,,WTI_Z5,XTIUSD,H3
0.9958353160056659,2.0474018144451662,1.0233655639490133,0.9674410634176829,20.94051384430691,286,,,,EURHKD,EURUSD,H3
0.9958310987057187,0.8609914294328695,0.8029108205461953,0.9052846192732095,6.965891089081528,230,,,,BRENT_G6,WTI_Z5,H3
0.9956269590727778,0.6455692544570582,0.9017112982334993,0.9648675774404459,19.380918961584495,201,,,,Wheat_H6,Wheat_Z5,H3
0.995382414719332,0.7909816059202415,0.8191514039773566,0.9283023711839079,9.316773834249437,230,,,,BRENT_G6,XTIUSD,H3
0.9950060727380664,0.5022282088088366,0.9662338174449355,0.9732417204830743,25.555886211951066,630,,,,GCZ25,XAUCHF,H3
0.9949759166702986,0.22970369558588466,0.9443663267814554,0.8819692532042439,5.51877193553322,1766,,,,WTI_V5,XTIUSD,H3
0.9949523051763106,0.7947119067359063,0.9216651758653134,0.9756258209489586,28.089766264388903,630,,,,GCZ25,XAUEUR,H3
0.9941583927449059,0.7734631570168369,0.9073587231378185,0.9890384828980203,62.887392601603906,2060,,,,XAGAUD,XAGUSD,H3
0.9939005054140841,1.325174413065855,0.8508954353252259,0.9934459289248191,105.41131081727906,2060,,,,XAUEUR,XAUGBP,H3
0.9932467721263566,3.026459507849551,0.8380415739093975,0.9965918055685488,203.0298834754787,1598,,,,DXY_Z5,USDDKK,H3
0.9931711934817092,0.06917896751488328,0.9440059108448602,0.9785937298294629,32.03274422331572,630,,,,GCZ25,XAUAUD,H3
0.9926398625550115,1.2291246735095651,0.8830914459957292,0.9852268302926547,46.57189373104187,630,,,,GCZ25,XAUGBP,H3
0.9920982254957,1.239681480492771,0.7478742826223574,0.9917178072249414,83.34420984170043,2050,,,,US500,USTEC,H3
0.9918475477259014,-2.4543399505262187,0.8077404626922426,0.9787428370309904,32.259884736405155,630,,,,GCZ25,XAUJPY,H3
0.9912293406591697,0.7683447016802218,1.2274964407259363,0.9951363165374812,142.16800742182676,1782,,,,USDCZK,USDDKK,H3
0.9912235645578942,-2.5013562693566707,0.9522211201471674,0.9884508115409412,59.66971531612845,1782,,,,USDCZK,USDHUF,H3
0.990469696621125,-0.5636691027251661,1.1382487674724096,0.9590585726539217,16.581227158637322,214,,,,BRENT_F6,BRENT_G6,H3
0.9904025974116154,-3.6516322567839667,0.8758071001141122,0.9909305099068941,76.07915712899971,2060,,,,XAUGBP,XAUJPY,H3
0.9903046963264235,0.35203286144118096,0.9275748481560252,0.9886094832239041,60.505770240354735,1936,,,,XBRUSD,XTIUSD,H3
0.9900885589142905,0.05664639131420213,0.9749328375667744,0.9593709925462405,16.711432169353284,1667,,,,WTI_V5,XBRUSD,H3
0.9894710086331976,-2.265548281050908,1.1011327225004564,0.9836542031392965,42.05769863923288,1782,,,,USDCHF,USDDKK,H3
0.9889746079990209,0.32066285768329994,0.9351502101638872,0.9114342421710059,7.474426888781856,2034,,,,BRENT_F6,WTI_Z5,H3
0.9887893879951308,-0.11369067107476027,1.0144331555591548,0.9741414807784782,26.45728332926175,1936,,,,WTI_Z5,XBRUSD,H3
0.9885741203414958,0.20080317411999893,0.9633459804960416,0.8917112850897858,6.047725523628173,1756,,,,BRENT_F6,WTI_V5,H3
0.9881705591524512,1.47391732374005,0.8235119661882724,0.9938856654114976,113.01735905883578,2060,,,,XAUCHF,XAUGBP,H3
0.9868637006452795,0.4764881455216865,0.8970310208709746,0.9472906809990028,12.800671305284192,2034,,,,BRENT_F6,XTIUSD,H3
0.9867437675812119,-0.02229102009655648,1.0941755845524137,0.9959891675916251,172.4719784977514,2060,,,,XAUAUD,XAUGBP,H3
0.98588222091276,5.6993755898380165,0.6699472958356363,0.9727127347246904,25.05368425654387,630,,,,GCZ25,XAGUSD,H3
0.985711815736096,0.45852516381793706,1.0803557124052552,0.9836774276755343,42.118036183250254,1782,,,,USDDKK,USDPLN,H3
0.9849054568364953,4.026365197429692,1.3915257737560969,0.9873427052026738,54.41535450687987,1782,,,,USDHUF,USDPLN,H3
0.9843047229253513,-2.916109175522715,0.8845452834341442,0.9875771803544231,55.4489889535257,1782,,,,USDCHF,USDCZK,H3
0.9839413515486339,1.3187904628966425,1.335463785929386,0.9843158593132806,43.84665782649404,1782,,,,USDCZK,USDPLN,H3
0.9834255345611526,-0.3992647601203396,1.0907680783040477,0.983744068873254,42.29212768212255,2070,,,,CHFJPY,EURJPY,H3
0.9833723843813019,5.824190683736035,0.6638279626865261,0.9730918086191659,25.411559889363048,630,,,,GCZ25,XAGEUR,H3
0.9821082468052216,5.390642873891261,0.6757524641076315,0.9752110826172584,27.61395524344583,630,,,,GCZ25,XAGAUD,H3
0.9801333138735769,4.753645069087697,0.7709566091793174,0.9926114903840179,93.46720640542632,1846,,,,DXY_Z5,USDCHF,H3
0.9798007460933944,-1.736840547570333,0.741767394358101,0.9945167158798398,126.0640635185693,2060,,,,XAUEUR,XAUJPY,H3
0.9793234709161482,3.41016485247473,0.9057916757545642,0.9881762234557508,58.27590245220956,1598,,,,DXY_Z5,USDPLN,H3
0.97742631794755,-1.567831736186207,1.2659990326248098,0.996126076685766,178.579609454007,2060,,,,XAUAUD,XAUEUR,H3
0.9772885149276536,1.035889313652266,0.8345277516234729,0.9528858648235176,14.362724308834371,201,,,,Corn_H6,Corn_Z5,H3
0.9750478345284841,-2.5500333091733545,0.7563904226166481,0.9970175914554272,232.0651351516922,1782,,,,USDDKK,USDHUF,H3
0.9745278075622054,0.09762627260241574,1.1305342950086807,0.996863962848614,220.67970197053495,2060,,,,XAGAUD,XAGEUR,H3
0.974373634287488,-1.726567768661642,1.296492915711256,0.9946132429776202,128.32926923203513,2060,,,,XAUAUD,XAUCHF,H3
0.9731799873539437,-3.965338561700822,0.9542726747680389,0.9948213057709852,133.4990633143127,2060,,,,XAUAUD,XAUJPY,H3
0.9724880115632754,0.3212277758961188,0.5473692886027414,0.9935400491859339,106.9521941894772,2070,,,,EURSGD,EURUSD,H3
0.972390866162492,2.564691384696087,0.6624251090843996,0.9979289095826739,334.3307184960633,1598,,,,DXY_Z5,USDCZK,H3
0.9721456751427867,-0.024100086675409138,1.2322665616869948,0.9884743818740767,59.79245368885036,2070,,,,EURCAD,EURSGD,H3
0.9719912667608214,-1.4687372109990307,0.7163034738065173,0.9965031442836569,197.87335003017927,2060,,,,XAUCHF,XAUJPY,H3
0.9715917550755149,-0.4896764993043554,0.9466117271040123,0.9620625659074541,17.92199008486864,203,,,,CHINAH,HK50,H3
0.9701002888193551,-3.2838850532729076,1.2115673329581926,0.9769419532948812,29.713045918542203,1166,,,,ES35,IT40,H3
0.9664921429781456,0.7485233954922688,0.7603827537407173,0.9981280448669666,369.93312260927985,2060,,,,XAGEUR,XAGUSD,H3
0.9661940923646364,-2.389924314769001,0.6059508943125482,0.9791258302596727,32.85818397185692,1782,,,,CADCHF,USDCZK,H3
0.9653618171435618,-1.744498944464062,1.1774528418080326,0.9857872492952333,48.42198945403842,1782,,,,USDCHF,USDPLN,H3
0.9644060641017302,-0.39443533223810073,0.6730424912207846,0.9914658091219494,80.87295447632593,1782,,,,CADCHF,USDCHF,H3
0.9635947330809075,9.13996861559496,0.6223782194716606,0.9783991937689793,31.741114546938498,998,,,,SA40,XAGUSD,H3
0.963427470632054,-10.487910128955077,1.1091842170804869,0.9928623216383693,96.76402625875336,2060,,,,XAGAUD,XAUJPY,H3
0.9631924805962797,-1.337059809830798,0.9550956628266694,0.9734013349889776,25.711341770577505,911,,,,ES35,SA40,H3
0.9629551997382276,-3.9241717331891808,0.5801567204630442,0.9769562706530109,29.73172402093663,1782,,,,CADCHF,USDHUF,H3
0.9625104055641722,-5.061955623301188,0.8309255767808083,0.9930333267415401,99.14773905668841,1782,,,,USDCHF,USDHUF,H3
0.9617023133900301,0.36488255507488865,0.6327778104613208,0.9390845241014832,11.028631817423337,262,,,,GBPSGD,GBPUSD,H3
0.9613336896319193,-12.28326911904691,1.212649752770192,0.9932553258850445,102.42259393434344,2060,,,,XAGUSD,XAUJPY,H3
