corr,alpha,beta,phi,half_life_bars,n_obs,adf_stat,adf_p,adf_cv_5pct,sym1,sym2,timeframe
0.9996164862378161,0.00814901627161202,0.998054010373236,0.040202837232732797,0.21567719253397596,663,,,,WTI_V5,WTI_Z5,H8
0.9973673230759854,0.5456821911896235,0.8655113907455956,0.8134051513998314,3.356223141158391,86,,,,BRENT_G6,XBRUSD,H8
0.9964899856695144,0.17544446017650284,0.9698179214467665,0.966261164892691,20.195934578105327,773,,,,XAUCHF,XAUEUR,H8
0.996487387616319,0.1362021023478004,0.9670801492123342,0.9278932700424999,9.261898515559082,767,,,,BRENT_F6,XBRUSD,H8
0.9962311678406159,0.8717966921928766,0.8002692324916599,0.8474998498644128,4.189096095802495,86,,,,BRENT_G6,WTI_Z5,H8
0.9960055371182762,2.0466480561999716,1.0282762916221304,0.9127605906942924,7.5934992318594325,107,,,,EURHKD,EURUSD,H8
0.9956215668134354,0.636295323366669,0.903191577550541,0.9271699051376944,9.166377040151737,86,,,,Wheat_H6,Wheat_Z5,H8
0.9955436418899943,0.16878806388424916,0.9586475794306584,0.7950561183866571,3.022322272871591,773,,,,WTI_Z5,XTIUSD,H8
0.9954199158081708,0.8024527368151553,0.816329833368796,0.891748847899829,6.049949053626296,86,,,,BRENT_G6,XTIUSD,H8
0.9952422746698603,0.4948834094727257,0.9671608798194516,0.9265820037803147,9.0901296130071,236,,,,GCZ25,XAUCHF,H8
0.9950867079843586,0.7836230190450575,0.9230419923201539,0.9331963872803852,10.025326710572303,236,,,,GCZ25,XAUEUR,H8
0.9941999713809727,0.7720973513840406,0.9077350045882571,0.969446891673015,22.33826791554033,773,,,,XAGAUD,XAGUSD,H8
0.9939769099215843,0.22582424977381477,0.9452038422805003,0.7343951194251803,2.2453159260464175,663,,,,WTI_V5,XTIUSD,H8
0.9938969459724621,1.3203553521082405,0.8515151886654426,0.9823009360551682,38.81532369137218,773,,,,XAUEUR,XAUGBP,H8
0.9932923741230457,0.06757081513017305,0.9441990255899929,0.9416540158688335,11.529900785600358,236,,,,GCZ25,XAUAUD,H8
0.9932758214169412,3.026871640145912,0.837822655778385,0.9918733404524572,84.94595603448042,665,,,,DXY_Z5,USDDKK,H8
