time,open,high,low,close,tick_volume,spread,real_volume
2024-11-11 09:00:00,26583.5,26945.6,26579.5,26883.5,508,750,0
2024-11-11 12:00:00,26883.4,27069.4,26883.3,27052.7,619,750,0
2024-11-11 15:00:00,27049.7,27165.2,27003.4,27017.3,546,750,0
2024-11-11 18:00:00,27017.4,27021.2,26956.7,26956.7,69,1940,0
2024-11-12 09:00:00,26788.5,26823.8,26585.4,26686.8,1535,750,0
2024-11-12 12:00:00,26685.8,26775.9,26573.0,26650.1,1244,750,0
2024-11-12 15:00:00,26647.1,26682.1,26509.3,26509.8,613,750,0
2024-11-12 18:00:00,26509.7,26509.7,26417.4,26417.5,112,750,0
2024-11-13 09:00:00,26337.8,26491.0,26329.9,26455.9,1224,750,0
2024-11-13 12:00:00,26455.8,26455.8,26250.2,26269.6,661,750,0
2024-11-13 15:00:00,26265.1,26357.1,26120.7,26195.7,1135,750,0
2024-11-13 18:00:00,26196.7,26262.2,26195.8,26241.2,522,750,0
2024-11-14 09:00:00,26259.7,26299.6,26005.7,26275.8,1764,750,0
2024-11-14 12:00:00,26276.8,26388.7,26235.3,26370.8,2547,750,0
2024-11-14 15:00:00,26367.8,26445.9,26290.9,26427.2,1385,750,0
2024-11-14 18:00:00,26430.2,26452.4,26415.4,26446.5,76,750,0
2024-11-15 09:00:00,26260.1,26539.0,26215.3,26538.1,2176,750,0
2024-11-15 12:00:00,26541.1,26592.4,26138.6,26552.3,1140,750,0
2024-11-15 15:00:00,26551.3,26556.1,26375.1,26399.0,1613,750,0
2024-11-15 18:00:00,26396.0,26421.5,26377.5,26379.9,405,750,0
2024-11-18 09:00:00,26408.6,26525.8,26302.7,26312.3,1051,750,0
2024-11-18 12:00:00,26313.3,26357.9,26216.8,26241.8,695,750,0
2024-11-18 15:00:00,26238.8,26252.5,26117.9,26217.8,592,750,0
2024-11-18 18:00:00,26217.8,26233.3,26152.5,26152.5,105,750,0
2024-11-19 09:00:00,26123.8,26335.0,25878.4,25954.0,1085,750,0
2024-11-19 12:00:00,25953.8,26028.7,25888.2,26021.0,825,750,0
2024-11-19 15:00:00,26020.9,26057.3,25824.3,26045.1,2046,750,0
2024-11-19 18:00:00,26045.1,26127.6,26042.3,26088.6,288,750,0
2024-11-20 09:00:00,26175.2,26305.7,26170.2,26214.2,530,750,0
2024-11-20 12:00:00,26214.3,26242.6,26102.8,26210.9,514,750,0
2024-11-20 15:00:00,26235.9,26245.8,25980.8,26095.5,607,750,0
2024-11-20 18:00:00,26095.4,26095.4,26014.4,26014.4,98,750,0
2024-11-21 09:00:00,25869.0,25945.3,25591.5,25780.0,804,750,0
